goodreads_book_id,tag_id,count
450836,21989,4
450836,5427,4
450836,14523,4
450836,7300,4
450836,7296,4
450836,25024,4
450836,7490,4
450836,1691,3
450836,20774,3
450836,3389,3
450836,3371,3
450836,14461,3
450836,20570,3
450836,14524,3
450836,14485,3
450836,7094,3
450836,12082,3
450836,1076,3
450836,25686,3
450836,17769,3
450836,25694,3
450836,17760,3
450836,17766,3
450836,32767,3
450836,7288,3
450836,11794,3
450836,22753,2
450836,25765,2
450836,1128,2
450836,25234,2
450836,20849,2
450836,25152,2
450836,18045,2
450836,25011,2
450836,18680,2
450836,22545,2
450836,14764,2
450836,25438,2
450836,15174,2
450836,5510,2
450836,5180,2
450836,14752,2
450836,1010,2
450836,7203,2
450836,597,2
450836,13430,2
450836,20466,2
450836,18531,2
450836,31665,2
450836,5252,2
450836,4163,2
450836,25699,2
450836,15639,2
450836,17758,2
450836,18747,2
450836,17752,2
450836,7491,2
450836,7495,2
456028,30574,3436
456028,11305,408
456028,7116,342
456028,8717,294
456028,11743,276
456028,11557,238
456028,7077,232
456028,29443,148
456028,5207,82
456028,22743,74
456028,27199,74
456028,30358,69
456028,1691,40
456028,26771,40
456028,29076,39
456028,9237,38
456028,20939,34
456028,26837,32
456028,1642,31
456028,9221,27
456028,22753,24
456028,18045,23
456028,33114,22
456028,26785,20
456028,15169,20
456028,20774,19
456028,25685,18
456028,2113,18
456028,7112,18
456028,17213,16
456028,25647,16
456028,30464,15
456028,3389,13
456028,11370,13
456028,30521,13
456028,7203,13
456028,20849,12
456028,29011,12
456028,3371,12
456028,22034,11
456028,26138,11
456028,2104,9
456028,3392,9
456028,26897,9
456028,10210,9
456028,1540,9
456028,26894,9
456028,11166,9
456028,25690,9
456028,7094,9
456028,22689,8
456028,10197,8
456028,3379,8
456028,3377,8
456028,28341,8
456028,29083,8
456028,2175,8
456028,32989,7
456028,5090,7
456028,21989,7
456028,27535,7
456028,26842,7
456028,14064,7
456028,14764,7
456028,1542,7
456028,3358,7
456028,10094,7
456028,1659,7
456028,29712,7
456028,9239,7
456028,11497,6
456028,25011,6
456028,11503,6
456028,30590,6
456028,10064,6
456028,7326,6
456028,24960,5
456028,31617,5
456028,25152,5
456028,10731,5
456028,25147,5
456028,12948,5
456028,20994,5
456028,15626,5
456028,30386,5
456028,24999,5
456028,25506,5
456028,11376,5
456028,617,5
456028,7143,5
456028,21265,5
456028,12674,5
456028,11763,5
456028,11550,4
456028,5359,4
456028,31557,4
456028,11773,4
456028,5332,4
456028,1199,4
456028,5321,4
456057,30574,4178
456057,7116,236
456057,11743,172
456057,8717,151
456057,29443,134
456057,7077,122
456057,11305,98
456057,11557,87
456057,30358,79
456057,5207,60
456057,22743,54
456057,27199,48
456057,20939,33
456057,9221,32
456057,9237,31
456057,14821,29
456057,29076,26
456057,22753,24
456057,15169,16
456057,20849,16
456057,1642,16
456057,33114,14
456057,29011,14
456057,26771,14
456057,18045,13
456057,7112,13
456057,20774,12
456057,30386,12
456057,25685,11
456057,1691,9
456057,14064,9
456057,32586,9
456057,1659,9
456057,22034,8
456057,20994,8
456057,20989,8
456057,29083,8
456057,3389,7
456057,30521,7
456057,11166,7
456057,9239,7
456057,7188,7
456057,26785,6
456057,11505,6
456057,22973,6
456057,3371,6
456057,10197,6
456057,11503,6
456057,28341,6
456057,27535,5
456057,22352,5
456057,10210,5
456057,3377,5
456057,19524,5
456057,25647,5
456057,7094,5
456057,29438,5
456057,7183,5
456057,22964,5
456057,8067,4
456057,26837,4
456057,25690,4
456057,30373,4
456057,7202,4
456057,29444,4
456057,27711,4
456057,2104,3
456057,31617,3
456057,5090,3
456057,33012,3
456057,22689,3
456057,21989,3
456057,26897,3
456057,14764,3
456057,8517,3
456057,25149,3
456057,1078,3
456057,1416,3
456057,32095,3
456057,5481,3
456057,9477,3
456057,9638,3
456057,22944,3
456057,27314,3
456057,21374,3
456057,617,3
456057,22816,3
456057,25146,3
456057,27563,3
456057,7191,3
456057,7143,3
456057,30381,3
456057,5224,3
456057,25143,3
456057,29073,3
456057,11763,3
456057,9238,3
456057,7082,3
456057,29447,3
456057,29021,3
464260,30574,19303
464260,8717,844
464260,21689,643
464260,21773,373
464260,10891,319
464260,11557,310
464260,24807,217
464260,7457,209
464260,14552,199
464260,23931,137
464260,1753,136
464260,11743,97
464260,19733,96
464260,28025,61
464260,22743,52
464260,4605,52
464260,2277,49
464260,18367,46
464260,7341,40
464260,5207,37
464260,4949,37
464260,30521,36
464260,3392,35
464260,23471,34
464260,25647,32
464260,10886,32
464260,3389,31
464260,923,31
464260,24840,31
464260,2313,28
464260,7404,28
464260,25153,27
464260,2271,25
464260,1761,25
464260,28052,25
464260,1762,24
464260,18045,23
464260,23802,23
464260,25152,22
464260,2305,22
464260,19742,21
464260,2312,20
464260,4737,20
464260,3371,19
464260,32586,19
464260,14467,18
464260,3358,18
464260,23909,18
464260,1765,18
464260,4680,18
464260,450,18
464260,5532,18
464260,16061,18
464260,3841,18
464260,31656,17
464260,4615,17
464260,4718,17
464260,26735,16
464260,4708,16
464260,3579,16
464260,3379,15
464260,30755,15
464260,24812,15
464260,31528,15
464260,4719,15
464260,24814,15
464260,25000,14
464260,8683,14
464260,11590,13
464260,25151,13
464260,2335,13
464260,4721,13
464260,17213,12
464260,21437,12
464260,19738,12
464260,24728,12
464260,16787,12
464260,30756,11
464260,4685,11
464260,28024,11
464260,25778,11
464260,22147,11
464260,24960,10
464260,1642,10
464260,3611,10
464260,24810,10
464260,894,10
464260,895,10
464260,23804,10
464260,22753,9
464260,30573,9
464260,14764,9
464260,30672,9
464260,24999,9
464260,28014,9
464260,21869,9
464260,20731,8
464260,28607,8
464260,30581,8
464260,4771,8
472025,30574,17439
472025,23471,845
472025,8717,497
472025,25647,415
472025,21689,370
472025,3308,163
472025,21773,121
472025,10891,94
472025,11557,79
472025,22743,50
472025,23504,36
472025,26816,34
472025,5207,31
472025,25709,30
472025,7203,28
472025,30521,27
472025,7457,25
472025,30241,25
472025,9221,21
472025,10886,21
472025,27870,20
472025,20849,18
472025,25674,17
472025,18045,16
472025,10197,16
472025,22753,15
472025,32586,15
472025,28384,14
472025,17213,13
472025,5751,12
472025,14552,12
472025,25670,12
472025,25685,12
472025,2779,12
472025,3313,12
472025,25653,12
472025,4305,12
472025,30755,11
472025,23931,11
472025,23498,11
472025,923,10
472025,31505,10
472025,11930,10
472025,26366,10
472025,11928,9
472025,21656,8
472025,23469,8
472025,23040,8
472025,31557,8
472025,28341,8
472025,25704,8
472025,3315,8
472025,10644,7
472025,7404,7
472025,10916,7
472025,8573,7
472025,12552,7
472025,11590,6
472025,20774,6
472025,25562,6
472025,30551,6
472025,1416,6
472025,22330,6
472025,1511,6
472025,23476,6
472025,21953,6
472025,25652,6
472025,10684,6
472025,25669,6
472025,27044,6
472025,3389,5
472025,10210,5
472025,4605,5
472025,30776,5
472025,23432,5
472025,21803,5
472025,28400,5
472025,13310,5
472025,25651,5
472025,15749,5
472025,3309,5
472025,25765,4
472025,5090,4
472025,27556,4
472025,21665,4
472025,24338,4
472025,134,4
472025,15362,4
472025,11166,4
472025,28087,4
472025,28582,4
472025,28014,4
472025,21626,4
472025,3773,4
472025,26867,4
472025,2408,4
472025,27045,4
472025,25457,4
472025,25650,4
472025,12551,4
481446,30574,20848
481446,14487,1664
481446,8717,472
481446,11557,346
481446,14467,298
481446,11743,281
481446,10342,233
481446,14552,136
481446,2427,101
481446,5207,97
481446,4949,78
481446,26138,73
481446,22743,69
481446,17213,50
481446,18045,42
481446,1746,41
481446,1642,37
481446,26305,37
481446,10344,35
481446,22753,29
481446,30521,29
481446,19927,27
481446,1659,26
481446,3389,24
481446,11780,24
481446,21292,23
481446,9221,21
481446,10210,21
481446,11590,20
481446,3371,19
481446,20774,18
481446,15169,18
481446,22689,18
481446,10197,18
481446,32586,18
481446,14527,18
481446,2435,18
481446,19961,18
481446,22034,17
481446,3392,16
481446,14461,16
481446,2424,16
481446,4605,15
481446,8656,15
481446,10093,14
481446,21024,14
481446,20849,13
481446,25147,13
481446,25148,13
481446,25647,13
481446,25145,13
481446,25150,12
481446,21689,12
481446,32686,12
481446,5051,12
481446,14524,12
481446,32989,11
481446,27535,11
481446,11503,11
481446,14485,11
481446,2448,11
481446,33114,10
481446,21989,10
481446,30672,10
481446,18051,10
481446,1416,10
481446,25822,10
481446,4594,10
481446,14507,10
481446,30692,10
481446,25144,10
481446,14460,10
481446,1903,10
481446,11221,9
481446,3379,9
481446,19524,9
481446,25506,9
481446,29316,9
481446,30766,9
481446,14495,9
481446,11505,8
481446,11497,8
481446,12948,8
481446,17217,8
481446,10094,8
481446,28525,8
481446,22333,8
481446,28532,8
481446,25146,8
481446,10351,8
481446,30691,8
481446,11305,7
481446,22352,7
481446,3358,7
481446,5510,7
481446,23931,7
481446,5481,7
481446,15392,7
481446,26304,7
481446,25131,7
495395,30574,43635
495395,21689,1758
495395,8717,1308
495395,25647,753
495395,21773,693
495395,15048,580
495395,19733,529
495395,11557,226
495395,19742,195
495395,4949,192
495395,4605,170
495395,15067,107
495395,28384,97
495395,22743,90
495395,4615,82
495395,5207,80
495395,7203,76
495395,12680,72
495395,7077,71
495395,3611,70
495395,7725,66
495395,28341,62
495395,25685,62
495395,18045,60
495395,11166,55
495395,4427,55
495395,17213,52
495395,1642,51
495395,19738,49
495395,16680,46
495395,16383,43
495395,3392,40
495395,23471,40
495395,9221,38
495395,5051,35
495395,4594,34
495395,22753,33
495395,3389,33
495395,30241,33
495395,1416,32
495395,25674,31
495395,9484,30
495395,3371,29
495395,10197,27
495395,21685,27
495395,30521,26
495395,25145,26
495395,14552,25
495395,28052,24
495395,25147,23
495395,30756,23
495395,30755,22
495395,9477,22
495395,15060,21
495395,25146,21
495395,22689,19
495395,3616,19
495395,8055,18
495395,32586,18
495395,21739,18
495395,2277,17
495395,31505,17
495395,4568,17
495395,1669,17
495395,12663,17
495395,4443,17
495395,3377,16
495395,5481,16
495395,18130,15
495395,4959,15
495395,25670,15
495395,25148,14
495395,19737,14
495395,8346,14
495395,1668,14
495395,25144,14
495395,20849,13
495395,21437,13
495395,18990,13
495395,603,13
495395,10210,13
495395,4587,13
495395,23323,13
495395,21374,13
495395,25652,13
495395,1333,13
495395,11743,12
495395,11590,12
495395,20774,12
495395,25150,12
495395,3379,12
495395,25506,12
495395,25822,12
495395,4596,12
495395,23504,12
495395,4968,12
495395,941,11
495395,6122,11
495395,26636,11
495395,19749,11
498641,30574,16817
498641,8717,1624
498641,7077,302
498641,21689,142
498641,28384,142
498641,7203,123
498641,30241,122
498641,25647,121
498641,11557,120
498641,28341,97
498641,11166,79
498641,7145,74
498641,7457,73
498641,24141,71
498641,21773,60
498641,9385,42
498641,6432,40
498641,28354,37
498641,22743,34
498641,7141,31
498641,7404,30
498641,25685,29
498641,17213,28
498641,7154,28
498641,7094,25
498641,7100,25
498641,9221,22
498641,15626,21
498641,5207,19
498641,28356,19
498641,9556,19
498641,20811,17
498641,4605,15
498641,20849,13
498641,6438,13
498641,23471,12
498641,7179,12
498641,28352,11
498641,22689,9
498641,28373,9
498641,15169,8
498641,10210,8
498641,28400,8
498641,16374,8
498641,7186,8
498641,19682,8
498641,8048,8
498641,5825,8
498641,22753,7
498641,3392,7
498641,18045,7
498641,10197,7
498641,30755,7
498641,23343,7
498641,25674,7
498641,13310,7
498641,7156,7
498641,20133,7
498641,362,7
498641,20774,6
498641,15392,6
498641,21009,6
498641,7126,6
498641,9389,6
498641,28363,6
498641,24124,6
498641,30254,6
498641,20374,6
498641,28348,6
498641,3389,5
498641,11505,5
498641,11497,5
498641,25151,5
498641,30521,5
498641,32586,5
498641,10093,5
498641,25506,5
498641,23349,5
498641,7279,5
498641,25652,5
498641,30631,5
498641,7134,5
498641,11183,5
498641,4434,5
498641,25153,4
498641,14764,4
498641,14552,4
498641,27095,4
498641,18130,4
498641,31505,4
498641,19742,4
498641,24992,4
498641,14752,4
498641,30860,4
498641,30339,4
498641,7191,4
498641,28376,4
498641,30251,4
498641,7164,4
498641,28350,4
508413,30574,5306
508413,7116,266
508413,2345,208
508413,11743,175
508413,7077,142
508413,8717,134
508413,4412,107
508413,2348,65
508413,27199,49
508413,26138,49
508413,5207,44
508413,11557,40
508413,14487,34
508413,17213,31
508413,9221,30
508413,22743,26
508413,1659,23
508413,4949,19
508413,15626,18
508413,18045,17
508413,2346,16
508413,15629,15
508413,7171,15
508413,17990,15
508413,1642,12
508413,22753,11
508413,6750,11
508413,3371,10
508413,12948,10
508413,15169,9
508413,18051,9
508413,25647,9
508413,2350,9
508413,20774,8
508413,3392,8
508413,25438,8
508413,3379,8
508413,8055,7
508413,8067,7
508413,17217,7
508413,25685,7
508413,25690,7
508413,33114,6
508413,3389,6
508413,21989,6
508413,10197,6
508413,1629,6
508413,698,6
508413,7094,6
508413,20849,5
508413,14467,5
508413,3377,5
508413,25146,5
508413,23248,5
508413,22034,4
508413,25147,4
508413,18054,4
508413,11221,4
508413,10093,4
508413,25148,4
508413,28384,4
508413,11978,4
508413,5481,4
508413,4959,4
508413,22944,4
508413,28341,4
508413,17987,4
508413,25674,4
508413,597,4
508413,2158,4
508413,11776,4
508413,12542,4
508413,7202,4
508413,7130,4
508413,5090,3
508413,25152,3
508413,22689,3
508413,25151,3
508413,30521,3
508413,5444,3
508413,14064,3
508413,10210,3
508413,3358,3
508413,24996,3
508413,24993,3
508413,20797,3
508413,5180,3
508413,667,3
508413,670,3
508413,20570,3
508413,22656,3
508413,27951,3
508413,7135,3
508413,13366,3
508413,7158,3
508413,13045,3
508413,2347,3
508413,14290,3
508413,2349,3
508413,4410,3
514210,30574,5685
514210,8717,388
514210,23471,368
514210,5870,198
514210,21689,159
514210,25647,145
514210,33244,134
514210,11557,74
514210,21773,64
514210,28341,59
514210,28384,44
514210,22743,27
514210,10169,22
514210,14552,19
514210,24526,19
514210,5207,18
514210,30521,17
514210,20120,16
514210,27095,15
514210,11928,14
514210,25674,14
514210,18045,13
514210,23504,12
514210,16203,12
514210,5880,12
514210,28335,11
514210,20849,10
514210,32586,10
514210,23334,10
514210,19682,9
514210,3389,8
514210,17213,8
514210,27111,8
514210,25670,8
514210,1937,8
514210,9221,7
514210,10197,7
514210,31505,7
514210,3216,7
514210,22753,6
514210,30755,6
514210,27089,6
514210,23465,6
514210,9406,6
514210,32582,6
514210,5878,6
514210,11590,5
514210,3392,5
514210,25167,5
514210,18130,5
514210,21487,5
514210,23519,5
514210,20104,5
514210,30241,5
514210,10163,5
514210,33245,5
514210,7457,4
514210,5090,4
514210,10210,4
514210,3358,4
514210,30756,4
514210,21739,4
514210,22330,4
514210,23476,4
514210,30293,4
514210,10172,4
514210,23510,4
514210,22511,4
514210,30336,4
514210,13744,4
514210,8008,4
514210,16627,4
514210,5879,4
514210,20774,3
514210,22689,3
514210,3371,3
514210,20781,3
514210,25011,3
514210,442,3
514210,15624,3
514210,30551,3
514210,20731,3
514210,23469,3
514210,22944,3
514210,23502,3
514210,23323,3
514210,25652,3
514210,26481,3
514210,29270,3
514210,25704,3
514210,27510,3
514210,13163,3
514210,21501,3
514210,15233,3
514210,7009,3
514210,25669,3
514210,5874,3
514210,32238,3
514210,5876,3
514210,3234,3
525488,30574,301
525488,21689,157
525488,8717,120
525488,7145,23
525488,24526,18
525488,3389,13
525488,21773,13
525488,27095,13
525488,25630,8
525488,17780,8
525488,7077,8
525488,11557,7
525488,23334,7
525488,5207,6
525488,23005,6
525488,855,6
525488,25151,5
525488,25153,5
525488,27111,5
525488,893,5
525488,7203,5
525488,22352,4
525488,3358,4
525488,24997,4
525488,27089,4
525488,3299,4
525488,7156,4
525488,19316,4
525488,32912,4
525488,32314,4
525488,9221,3
525488,20849,3
525488,17213,3
525488,783,3
525488,28384,3
525488,6262,3
525488,22618,3
525488,25239,3
525488,12868,3
525488,25647,3
525488,25685,3
525488,11166,3
525488,780,3
525488,7154,3
525488,14368,3
525488,21497,3
525488,29345,3
525488,1128,2
525488,18045,2
525488,20781,2
525488,1642,2
525488,18054,2
525488,26735,2
525488,17217,2
525488,23471,2
525488,18130,2
525488,25562,2
525488,4949,2
525488,30756,2
525488,15339,2
525488,31505,2
525488,22330,2
525488,22344,2
525488,24338,2
525488,13613,2
525488,23343,2
525488,19786,2
525488,14134,2
525488,20133,2
525488,17807,2
525488,894,2
525488,28952,2
525488,10678,2
525488,829,2
525488,800,2
525488,28031,2
525488,8704,2
525488,25628,2
525488,860,2
525488,14145,2
525488,809,2
525488,7165,2
525488,25423,2
525488,27093,2
525488,27948,2
525488,15683,2
525488,17247,2
525488,11976,2
525488,18146,2
525488,23022,2
525488,5379,2
525488,22936,2
525488,25248,2
525488,7142,2
525488,5999,2
525488,14936,2
525488,802,2
525488,30795,2
525488,26529,2
525488,29222,2
531197,33114,345
531197,11743,283
531197,30574,245
531197,32989,157
531197,27199,104
531197,27669,90
531197,22743,84
531197,8717,78
531197,5207,67
531197,6953,66
531197,11557,59
531197,28610,56
531197,11305,51
531197,1691,50
531197,6857,46
531197,14435,45
531197,18045,42
531197,26837,42
531197,6888,38
531197,18886,34
531197,3389,34
531197,26785,33
531197,5751,33
531197,26771,31
531197,22753,30
531197,3392,29
531197,10197,29
531197,30521,27
531197,9221,25
531197,10210,25
531197,17213,24
531197,19974,23
531197,6828,21
531197,33009,21
531197,5090,19
531197,29452,18
531197,26897,18
531197,10644,17
531197,10641,17
531197,22025,17
531197,6895,16
531197,17124,16
531197,32586,16
531197,33113,16
531197,11370,15
531197,16799,15
531197,20849,14
531197,27682,14
531197,26816,14
531197,25147,13
531197,25647,13
531197,5776,13
531197,32623,12
531197,22689,12
531197,3371,12
531197,18367,12
531197,22027,12
531197,28300,12
531197,14361,12
531197,20774,11
531197,11314,11
531197,1642,11
531197,27656,11
531197,27412,11
531197,11290,11
531197,22826,11
531197,6920,10
531197,14467,10
531197,6992,10
531197,25167,9
531197,6948,9
531197,24997,9
531197,25149,9
531197,33023,9
531197,2176,9
531197,33012,8
531197,33124,8
531197,10093,8
531197,10094,8
531197,25144,8
531197,33121,8
531197,11658,8
531197,24960,7
531197,7457,7
531197,31617,7
531197,21989,7
531197,26842,7
531197,25153,7
531197,6914,7
531197,25148,7
531197,31557,7
531197,32088,7
531197,11376,7
531197,29464,7
531197,31430,7
531197,16381,7
531197,24645,7
531197,25150,6
531197,27556,6
531197,24996,6
534289,30574,764
534289,23471,87
534289,8717,53
534289,7457,36
534289,25647,28
534289,7009,24
534289,11557,19
534289,28384,19
534289,9221,18
534289,24526,17
534289,21773,14
534289,14552,12
534289,32586,11
534289,5207,10
534289,2424,9
534289,15626,8
534289,21689,8
534289,10169,8
534289,9616,8
534289,18045,7
534289,31505,7
534289,22753,6
534289,7423,6
534289,25562,6
534289,29271,6
534289,22743,5
534289,18886,5
534289,20849,5
534289,18367,5
534289,30755,5
534289,32099,5
534289,5870,5
534289,10197,4
534289,30715,4
534289,25670,4
534289,21924,4
534289,29270,4
534289,25704,4
534289,9406,4
534289,20109,4
534289,30521,3
534289,22352,3
534289,14064,3
534289,7404,3
534289,7478,3
534289,15174,3
534289,31140,3
534289,27095,3
534289,30756,3
534289,30551,3
534289,22330,3
534289,23040,3
534289,11928,3
534289,23513,3
534289,23476,3
534289,28341,3
534289,21953,3
534289,30241,3
534289,25674,3
534289,25652,3
534289,3218,3
534289,33244,3
534289,10849,3
534289,18599,3
534289,27510,3
534289,22707,3
534289,19682,3
534289,20120,3
534289,2438,3
534289,23331,3
534289,25706,3
534289,23484,3
534289,18065,3
534289,25677,3
534289,23491,3
534289,8915,3
534289,7011,3
534289,11743,2
534289,30358,2
534289,18168,2
534289,29316,2
534289,23465,2
534289,23504,2
534289,23519,2
534289,14752,2
534289,9730,2
534289,5332,2
534289,1291,2
534289,2705,2
534289,10163,2
534289,28335,2
534289,20159,2
534289,22583,2
534289,3225,2
534289,15749,2
534289,915,2
534289,15370,2
534289,10850,2
534289,22893,2
534289,18030,2
535494,30574,3814
535494,30241,130
535494,7077,121
535494,8717,112
535494,21689,103
535494,7203,92
535494,23471,66
535494,2779,63
535494,8683,59
535494,25647,56
535494,14552,50
535494,11557,42
535494,21773,39
535494,7145,39
535494,7141,26
535494,32827,24
535494,22743,23
535494,7457,17
535494,3389,17
535494,7289,14
535494,25685,12
535494,11166,12
535494,9221,11
535494,28384,11
535494,5207,9
535494,7154,9
535494,7080,9
535494,2938,8
535494,28341,8
535494,23931,7
535494,20849,6
535494,7404,6
535494,3379,6
535494,14779,6
535494,7156,6
535494,4439,6
535494,7280,6
535494,3371,5
535494,14467,5
535494,26735,5
535494,23349,5
535494,23512,5
535494,10916,5
535494,7206,5
535494,7100,5
535494,30251,5
535494,7187,5
535494,12467,5
535494,22753,4
535494,24960,4
535494,20774,4
535494,3392,4
535494,22689,4
535494,18045,4
535494,32586,4
535494,30755,4
535494,28052,4
535494,23476,4
535494,7094,4
535494,20133,4
535494,28356,4
535494,9556,4
535494,18434,4
535494,1732,4
535494,8663,4
535494,25152,3
535494,30521,3
535494,25150,3
535494,15626,3
535494,26740,3
535494,19524,3
535494,25562,3
535494,25506,3
535494,30756,3
535494,21739,3
535494,24526,3
535494,7668,3
535494,461,3
535494,134,3
535494,30590,3
535494,10304,3
535494,30693,3
535494,23157,3
535494,25678,3
535494,7186,3
535494,28354,3
535494,982,3
535494,7866,3
535494,30831,3
535494,21797,3
535494,7196,3
535494,2783,3
535494,32829,3
535494,17213,2
535494,27556,2
535494,24999,2
535494,894,2
535494,2156,2
535494,809,2
535494,32021,2
538845,30574,519
538845,14487,448
538845,7457,444
538845,23900,129
538845,14467,114
538845,7404,112
538845,14552,112
538845,240,90
538845,22743,84
538845,236,73
538845,25647,65
538845,23905,64
538845,18367,63
538845,7077,52
538845,11743,48
538845,26138,47
538845,11557,43
538845,21662,36
538845,22034,35
538845,8717,34
538845,251,33
538845,21656,31
538845,2445,30
538845,11590,29
538845,261,29
538845,509,29
538845,23877,28
538845,248,27
538845,17213,26
538845,26735,26
538845,7203,26
538845,21989,25
538845,7116,23
538845,22753,22
538845,21660,22
538845,26221,21
538845,11574,17
538845,9221,16
538845,272,16
538845,26126,14
538845,10210,14
538845,20849,13
538845,30521,13
538845,10197,13
538845,32586,13
538845,25685,13
538845,15924,13
538845,23904,13
538845,18045,12
538845,10093,12
538845,7423,12
538845,14523,12
538845,7451,12
538845,17897,12
538845,11497,10
538845,9886,10
538845,14460,10
538845,1691,9
538845,20774,9
538845,14524,9
538845,25185,9
538845,15169,8
538845,254,8
538845,10939,8
538845,7417,8
538845,20811,8
538845,2424,8
538845,371,8
538845,7438,8
538845,6432,8
538845,17360,8
538845,2104,7
538845,22545,7
538845,12948,7
538845,275,7
538845,1416,7
538845,22330,7
538845,11780,7
538845,10164,7
538845,23693,7
538845,18360,7
538845,5090,6
538845,27535,6
538845,30573,6
538845,22352,6
538845,18326,6
538845,7478,6
538845,10932,6
538845,17358,6
538845,25114,6
538845,31133,6
538845,10934,6
538845,20731,6
538845,4461,6
538845,30635,6
538845,25690,6
538845,14583,6
538845,14456,6
538845,26128,6
538845,23902,6
545425,30574,2387
545425,8717,293
545425,15861,79
545425,14552,60
545425,22743,59
545425,4605,53
545425,21689,52
545425,33735,42
545425,34026,35
545425,30521,28
545425,2828,28
545425,15863,28
545425,25647,24
545425,25685,24
545425,33452,23
545425,22753,21
545425,15858,21
545425,33852,21
545425,11557,20
545425,33738,20
545425,20849,18
545425,34155,18
545425,33631,18
545425,5207,15
545425,22330,14
545425,2829,14
545425,33739,14
545425,21773,13
545425,27064,12
545425,15169,11
545425,33566,11
545425,33556,11
545425,23171,10
545425,15392,10
545425,23157,10
545425,33984,10
545425,33593,9
545425,33451,9
545425,11590,8
545425,11497,8
545425,4594,8
545425,33850,8
545425,34019,8
545425,33849,8
545425,27838,8
545425,28740,7
545425,33910,7
545425,33853,7
545425,33854,7
545425,33565,7
545425,22816,6
545425,34153,6
545425,21915,6
545425,33737,6
545425,33851,6
545425,22689,5
545425,11574,5
545425,28384,5
545425,20731,5
545425,34051,5
545425,25643,5
545425,25683,5
545425,15871,5
545425,33450,5
545425,33549,5
545425,20774,4
545425,5090,4
545425,10197,4
545425,31505,4
545425,23040,4
545425,28341,4
545425,21910,4
545425,34011,4
545425,27070,4
545425,21909,4
545425,25664,4
545425,15865,4
545425,33515,4
545425,34020,4
545425,27623,4
545425,33632,4
545425,10094,3
545425,5510,3
545425,5481,3
545425,9638,3
545425,32088,3
545425,34157,3
545425,13940,3
545425,24963,3
545425,809,3
545425,30677,3
545425,33440,3
545425,24084,3
545425,15860,3
545425,23156,3
545425,33518,3
545425,33594,3
545425,33736,3
545425,33453,3
545425,15862,3
545951,30574,20236
545951,8717,771
545951,11743,725
545951,7457,679
545951,14487,323
545951,11557,216
545951,7404,135
545951,18367,110
545951,4949,86
545951,22743,67
545951,22034,67
545951,2313,66
545951,2277,65
545951,25647,53
545951,5207,47
545951,30445,47
545951,2312,46
545951,14467,46
545951,18326,43
545951,21416,43
545951,20299,39
545951,7423,36
545951,20292,35
545951,14552,34
545951,32353,34
545951,21989,31
545951,923,31
545951,18045,29
545951,30521,29
545951,17213,28
545951,20294,28
545951,6432,26
545951,28228,25
545951,7417,24
545951,2332,24
545951,1642,22
545951,1659,21
545951,4985,21
545951,414,21
545951,30976,21
545951,9221,20
545951,7478,20
545951,20811,20
545951,30463,20
545951,22753,19
545951,32508,19
545951,12948,18
545951,32586,18
545951,7203,17
545951,20291,17
545951,2328,17
545951,10197,16
545951,31656,16
545951,2294,16
545951,5051,16
545951,11644,16
545951,30635,15
545951,2098,15
545951,18318,14
545951,30672,14
545951,2287,14
545951,20849,13
545951,210,13
545951,6438,13
545951,11643,12
545951,32724,12
545951,195,12
545951,16514,12
545951,25153,11
545951,26735,11
545951,28384,11
545951,7422,11
545951,32688,11
545951,30471,11
545951,21166,11
545951,2271,10
545951,9477,10
545951,4959,10
545951,30184,10
545951,21244,10
545951,6417,10
545951,25114,9
545951,25506,9
545951,1416,9
545951,31505,9
545951,32686,9
545951,2305,9
545951,25685,9
545951,21869,9
545951,32349,9
545951,15169,8
545951,11834,8
545951,7668,8
545951,509,8
545951,199,8
545951,30449,8
545951,25152,7
545951,27535,7
545951,19524,7
545951,32080,7
550454,30574,995
550454,14487,445
550454,8717,404
550454,11743,206
550454,11557,143
550454,14467,78
550454,14552,46
550454,22743,33
550454,9221,30
550454,19860,29
550454,1691,28
550454,5207,17
550454,27199,15
550454,3709,14
550454,22034,13
550454,22012,12
550454,21989,11
550454,30358,11
550454,32586,11
550454,27535,10
550454,30521,10
550454,3708,10
550454,11305,9
550454,18045,9
550454,21024,9
550454,14524,9
550454,14523,9
550454,21166,9
550454,2104,8
550454,26138,8
550454,1416,8
550454,31505,8
550454,17639,8
550454,18367,7
550454,10729,7
550454,22753,6
550454,20774,6
550454,10644,6
550454,10197,6
550454,12948,6
550454,10210,6
550454,19524,6
550454,14539,6
550454,8656,6
550454,14463,6
550454,12848,6
550454,1128,5
550454,20849,5
550454,2277,5
550454,9638,5
550454,11834,5
550454,25647,5
550454,11780,5
550454,28189,5
550454,11570,5
550454,17638,5
550454,6520,5
550454,11497,4
550454,5090,4
550454,22689,4
550454,14764,4
550454,20288,4
550454,923,4
550454,10094,4
550454,14461,4
550454,32796,4
550454,18556,4
550454,2339,4
550454,14546,4
550454,26219,4
550454,14460,4
550454,14456,4
550454,19827,4
550454,11590,3
550454,7457,3
550454,20824,3
550454,25151,3
550454,7852,3
550454,1542,3
550454,18990,3
550454,1642,3
550454,30672,3
550454,26193,3
550454,30386,3
550454,1659,3
550454,25506,3
550454,12940,3
550454,32130,3
550454,9477,3
550454,31557,3
550454,12869,3
550454,24164,3
550454,14507,3
550454,8070,3
