book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
7548,255458,255458,526775,20,310286700,9780310286710.0,Wayne A. Grudem,1994.0,Systematic Theology: An Introduction to Biblical Doctrine,Systematic Theology: An Introduction to Biblical Doctrine,,4.23,11053,11491,263,238,435,1504,3557,5757,https://images.gr-assets.com/books/1328224325m/255458.jpg,https://images.gr-assets.com/books/1328224325s/255458.jpg,0
7567,6688121,6688121,6883482,6,,9789792248620.0,Ahmad Fuadi,2009.0,Negeri 5 Menara,"Negeri 5 Menara (Negeri 5 Menara, #1)",ind,4.04,10018,10127,1067,117,403,2033,3938,3636,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7572,199530,199530,3263283,35,1400061261,9781400061270.0,Fannie Flagg,2006.0,Can't Wait to Get to Heaven,Can't Wait to Get to Heaven,eng,3.89,12262,14190,1758,178,784,3597,5491,4140,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7579,29744,29744,2971270,79,679601597,9780679601590.0,Philip Roth,1959.0,"Goodbye, Columbus and Five Short Stories","Goodbye, Columbus and Five Short Stories",,3.87,10089,12882,693,137,641,3338,5467,3299,https://images.gr-assets.com/books/1408068287m/29744.jpg,https://images.gr-assets.com/books/1408068287s/29744.jpg,0
7587,95707,95707,121347,54,446532754,9780446532750.0,Joel Osteen,2004.0,Your Best Life Now: 7 Steps to Living at Your Full Potential,Your Best Life Now: 7 Steps to Living at Your Full Potential,,4.0,10338,10894,542,570,580,1895,3086,4763,https://images.gr-assets.com/books/1344265872m/95707.jpg,https://images.gr-assets.com/books/1344265872s/95707.jpg,0
7590,8765461,8765461,13414536,9,1441213570,9781441213570.0,"Mary Beth Chapman, Steven Curtis Chapman",2010.0,,Choosing to SEE,,4.3,11110,12225,860,144,323,1602,3827,6329,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7602,7011225,7011225,7256442,87,972212076X,9789722120760.0,José Saramago,2009.0,Caim,Caim,por,3.89,7402,12541,1116,196,725,2957,5059,3604,https://images.gr-assets.com/books/1408538386m/7011225.jpg,https://images.gr-assets.com/books/1408538386s/7011225.jpg,0
7622,132626,132626,127755,11,679724621,9780679724630.0,"Friedrich Nietzsche, Walter Kaufmann, R.J. Hollingdale",1887.0,On the Genealogy of Morals / Ecce Homo,On the Genealogy of Morals/Ecce Homo,en-US,4.14,11893,11940,172,168,437,2130,4067,5138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7658,12551077,12551077,17552643,11,1402271875,9781402271880.0,Miranda Kenneally,2012.0,Stealing Parker,Stealing Parker,en-US,3.88,15997,16789,1216,358,1110,4177,5628,5516,https://images.gr-assets.com/books/1334451985m/12551077.jpg,https://images.gr-assets.com/books/1334451985s/12551077.jpg,0
7662,57913,57913,813,15,440539811,9780440539810.0,"Robert Shea, Robert Anton Wilson",1975.0,The Illuminatus! Trilogy,The Illuminatus! Trilogy,eng,4.0,12444,13144,732,439,876,2427,3929,5473,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7669,514210,514210,1223062,39,375705104,9780375705110.0,Alan W. Watts,1957.0,The Way of Zen,The Way of Zen,eng,4.18,11166,11779,375,83,325,2034,4326,5011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7692,112874,112874,142735,35,1589190645,9781589190640.0,Jan Karon,1995.0,"These High, Green Hills","These High, Green Hills (Mitford Years, #3)",,4.27,14106,15486,475,45,202,2303,5939,6997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7714,24408,24408,2846541,32,395137195,9780395137190.0,Elizabeth George Speare,1961.0,The Bronze Bow,The Bronze Bow,en-US,3.93,15507,16325,1465,487,977,3406,5729,5726,https://images.gr-assets.com/books/1369712582m/24408.jpg,https://images.gr-assets.com/books/1369712582s/24408.jpg,0
7723,159418,159418,17612730,450,872204227,9780872204220.0,"René Descartes, Donald A. Cress",1637.0,,Discourse on Method,eng,3.7,10615,12610,288,309,1137,3853,4052,3259,https://images.gr-assets.com/books/1405624619m/159418.jpg,https://images.gr-assets.com/books/1405624619s/159418.jpg,0
7727,73184,73184,996684,26,1573225681,9781573225690.0,Thich Nhat Hanh,1995.0,"Living Buddha, Living Christ","Living Buddha, Living Christ",eng,4.13,10943,11804,514,219,374,2052,4160,4999,https://images.gr-assets.com/books/1309211729m/73184.jpg,https://images.gr-assets.com/books/1309211729s/73184.jpg,0
7731,18651980,18651980,26112550,23,62286447,9780062286440.0,Smith Henderson,2014.0,Fourth of July Creek,Fourth of July Creek,eng,3.83,10390,11935,1920,333,830,2600,4952,3220,https://images.gr-assets.com/books/1417981221m/18651980.jpg,https://images.gr-assets.com/books/1417981221s/18651980.jpg,0
7739,3268926,3268926,3132696,22,141659485X,9781416594860.0,Glenn Beck,2008.0,The Christmas Sweater,The Christmas Sweater,eng,3.79,12916,13413,2361,417,1064,3409,4573,3950,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7750,867387,867387,3100762,39,61000019,9780061000010.0,Tony Hillerman,1970.0,The Blessing Way,"The Blessing Way (Leaphorn & Chee, #1)",en-US,4.06,14138,15443,651,117,421,3133,6516,5256,https://images.gr-assets.com/books/1179033344m/867387.jpg,https://images.gr-assets.com/books/1179033344s/867387.jpg,0
7754,22551809,22551809,42009504,21,081299325X,9780812993260.0,David  Brooks,2015.0,The Road to Character,The Road to Character,eng,3.66,10648,12263,1213,574,1189,3279,4001,3220,https://images.gr-assets.com/books/1422216361m/22551809.jpg,https://images.gr-assets.com/books/1422216361s/22551809.jpg,0
7762,6692041,6692041,311976,64,1608190463,9781608190460.0,Susan Abulhawa,2006.0,The Scar of David,Mornings in Jenin,,4.35,8590,13222,2386,150,331,1378,4229,7134,https://images.gr-assets.com/books/1312020216m/6692041.jpg,https://images.gr-assets.com/books/1312020216s/6692041.jpg,0
7768,171001,171001,2264761,17,874869226,9780874869220.0,Misty Bernall,1999.0,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,eng,3.9,12272,12771,610,349,909,3065,3778,4670,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7778,27297,27297,3320969,348,140443487,9780140443490.0,"Confucius, D.C. Lau",-476.0,論語 [Lún Yǔ],The Analects,eng,3.82,9807,13227,468,282,1027,3516,4303,4099,https://images.gr-assets.com/books/1309201523m/27297.jpg,https://images.gr-assets.com/books/1309201523s/27297.jpg,0
7798,70912,70912,1087069,49,6513905,9780006513900.0,Luke Rhinehart,1971.0,The Dice Man,The Dice Man,eng,3.6,9813,12633,730,817,1335,3155,4150,3176,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7839,33335,33335,33417,22,743289803,9780743289800.0,"Masaru Emoto, David A. Thayne",2001.0,The Hidden Messages in Water,The Hidden Messages in Water,,4.27,10800,11156,358,197,377,1590,3095,5897,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7849,18422,18422,19842,36,310214696,9780310214690.0,"Ben Carson, Cecil Murphey",1990.0,Gifted Hands: The Ben Carson Story,Gifted Hands: The Ben Carson Story,eng,4.21,9871,12017,1607,167,412,1785,4035,5618,https://images.gr-assets.com/books/1331248043m/18422.jpg,https://images.gr-assets.com/books/1331248043s/18422.jpg,0
7852,556629,556629,2101042,31,842339655,9780842339650.0,R.C. Sproul,1984.0,The Holiness of God,The Holiness of God,,4.35,10960,11572,381,181,282,1329,3313,6467,https://images.gr-assets.com/books/1175783071m/556629.jpg,https://images.gr-assets.com/books/1175783071s/556629.jpg,0
7882,10374638,10374638,13897390,36,174275001X,9781742750020.0,Deborah Rodriguez,2011.0,A Cup of Friendship,The Little Coffee Shop of Kabul,eng,3.57,7607,12693,1571,434,1303,3880,4797,2279,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7904,355,355,924656,32,345316509,9780345316510.0,Robert A. Heinlein,1984.0,Job: A Comedy of Justice,Job: A Comedy of Justice,en-US,3.77,14592,14901,415,349,1295,4031,4962,4264,https://images.gr-assets.com/books/1438043968m/355.jpg,https://images.gr-assets.com/books/1438043968s/355.jpg,0
7947,5031805,5031805,40769318,96,1433502410,9781433502420.0,"Anonymous, Lane T. Dennis, Wayne A. Grudem",2002.0,,ESV Study Bible,eng,4.76,8953,10784,262,98,90,367,1152,9077,https://images.gr-assets.com/books/1410151002m/5031805.jpg,https://images.gr-assets.com/books/1410151002s/5031805.jpg,0
7954,17455541,17455541,24346221,9,,,"Phil Robertson, Mark Schlabach",2013.0,Legend of the Duck Commander,"Happy, Happy, Happy",en-US,4.06,10102,11300,1182,268,518,2117,3713,4684,https://images.gr-assets.com/books/1362252767m/17455541.jpg,https://images.gr-assets.com/books/1362252767s/17455541.jpg,0
7961,84552,84552,3334006,48,451458621,9780451458630.0,"Marion Zimmer Bradley, Diana L. Paxson",2000.0,Priestess of Avalon,"Priestess of Avalon (Avalon, #4)",en-US,4.03,13823,14586,182,117,606,3401,5072,5390,https://images.gr-assets.com/books/1274559433m/84552.jpg,https://images.gr-assets.com/books/1274559433s/84552.jpg,0
7974,25200,25200,1796157,109,800871863,9780800871860.0,"Shūsaku Endō, William Johnston",1966.0,沈黙,Silence,eng,4.1,11917,14574,2030,117,587,2534,5828,5508,https://images.gr-assets.com/books/1327991351m/25200.jpg,https://images.gr-assets.com/books/1327991351s/25200.jpg,0
7977,173572,173572,2643939,25,310245729,9780310245730.0,Philip Yancey,1977.0,Where Is God When It Hurts?,Where Is God When It Hurts?,en-GB,4.22,9972,10681,239,134,275,1654,3674,4944,https://images.gr-assets.com/books/1328847643m/173572.jpg,https://images.gr-assets.com/books/1328847643s/173572.jpg,0
7988,17661831,17661831,24652514,19,670064181,9780670064180.0,Joseph Boyden,2013.0,The Orenda,The Orenda,eng,4.24,10830,12227,1766,139,360,1538,4546,5644,https://images.gr-assets.com/books/1363710334m/17661831.jpg,https://images.gr-assets.com/books/1363710334s/17661831.jpg,0
7994,952,952,5166,35,1881273652,9781881273650.0,"Gary Chapman, D. Ross Campbell",1995.0,The Five Love Languages of Children,The Five Love Languages of Children,,4.21,9744,12513,1329,97,350,1998,4476,5592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8007,8664368,8664368,13535892,45,1408808870,9781408808870.0,Howard Jacobson,2010.0,The Finkler Question,The Finkler Question,eng,2.76,9627,12062,1913,1887,3046,3909,2466,754,https://images.gr-assets.com/books/1319018978m/8664368.jpg,https://images.gr-assets.com/books/1319018978s/8664368.jpg,0
8011,130119,130119,300449,231,1420926993,9781420927000.0,David Hume,1748.0,An Enquiry concerning Human Understanding,An Enquiry Concerning Human Understanding,eng,3.9,11646,13144,286,263,809,3193,4551,4328,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8018,588234,588234,2937863,29,140086838,9780140086840.0,Leslie Marmon Silko,1977.0,Ceremony,Ceremony,en-US,3.73,11547,13557,1019,516,1266,3440,4437,3898,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8027,974122,974122,959019,37,1576739759,9781576739750.0,"Bruce H. Wilkinson, David Kopp",2001.0,Secrets of the Vine: Breaking Through to Abundance,Secrets of the Vine: Breaking Through to Abundance,en-US,4.13,10040,10262,137,181,507,1909,2901,4764,https://images.gr-assets.com/books/1335813686m/974122.jpg,https://images.gr-assets.com/books/1335813686s/974122.jpg,0
8029,20174424,20174424,28030792,20,080413717X,9780804137170.0,Robert Jackson Bennett,2014.0,City of Stairs,"City of Stairs (The Divine Cities, #1)",eng,4.13,11863,14286,1989,209,446,2103,6096,5432,https://images.gr-assets.com/books/1394545220m/20174424.jpg,https://images.gr-assets.com/books/1394545220s/20174424.jpg,0
8083,175113,175113,169164,40,023252078X,9780232520780.0,Henri J.M. Nouwen,1991.0,The Return of the Prodigal Son: A Story of Homecoming,The Return of the Prodigal Son: A Story of Homecoming,eng,4.38,10802,12111,684,124,311,1346,3444,6886,https://images.gr-assets.com/books/1327010857m/175113.jpg,https://images.gr-assets.com/books/1327010857s/175113.jpg,0
8087,104101,104101,955081,38,60733497,9780060733490.0,Guy Gavriel Kay,1995.0,The Lions of Al-Rassan,The Lions of Al-Rassan,eng,4.27,13954,15532,991,159,463,2058,5160,7692,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8091,4618898,4618898,4668853,16,312385188,9780312385190.0,Sandra Dallas,1997.0,Prayers for Sale,Prayers for Sale,eng,3.83,13730,14413,2164,181,749,3876,6138,3469,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8120,56594,56594,55155,18,60688246,9780060688240.0,"Sheldon Vanauken, C.S. Lewis",1977.0,A Severe Mercy,"A Severe Mercy: A Story of Faith, Tragedy and Triumph",en-US,4.32,11207,11588,807,177,360,1363,3329,6359,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8128,16948,16948,882029,21,044900483X,9780449004840.0,Mary Doria Russell,1998.0,Children of God,"Children of God (The Sparrow, #2)",eng,4.05,12938,14009,1298,113,557,2685,5856,4798,https://images.gr-assets.com/books/1373509005m/16948.jpg,https://images.gr-assets.com/books/1373509005s/16948.jpg,0
8132,18892,18892,3044552,64,451454243,9780451454250.0,"Marion Zimmer Bradley, Diana L. Paxson",1993.0,The Forest House,"The Forest House (Avalon, #2)",eng,3.85,13951,15377,341,173,894,4272,5825,4213,https://images.gr-assets.com/books/1319444215m/18892.jpg,https://images.gr-assets.com/books/1319444215s/18892.jpg,0
8140,5481,5481,16335101,80,60898526,9780060898530.0,Aldous Huxley,1958.0,Brave New World Revisited,Brave New World Revisited ,en-US,3.93,11073,12286,714,231,691,2765,4567,4032,https://images.gr-assets.com/books/1410136964m/5481.jpg,https://images.gr-assets.com/books/1410136964s/5481.jpg,0
8152,265264,265264,1984746,49,330311735,9780330311730.0,Richard Bach,1988.0,One,One,,3.94,9349,10538,252,237,666,2407,3428,3800,https://images.gr-assets.com/books/1356137029m/265264.jpg,https://images.gr-assets.com/books/1356137029s/265264.jpg,0
8182,12878300,12878300,18031309,16,307730697,9780307730700.0,Eric Blehm,2012.0,,Fearless: The Heroic Story of One Navy SEAL's Sacrifice in the Hunt for Osama Bin Laden and the Unwavering Devotion of the Woman Who Loved Him,,4.53,7793,10382,1220,95,183,797,2312,6995,https://images.gr-assets.com/books/1351386173m/12878300.jpg,https://images.gr-assets.com/books/1351386173s/12878300.jpg,0
8196,289601,289601,2596896,24,061858532X,9780618585330.0,Laura Whitcomb,2005.0,A Certain Slant of Light,"A Certain Slant of Light (Light, #1)",en-US,3.83,16769,17513,1819,496,1356,4279,5886,5496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8213,181400,181400,175281,13,745917437,9780745917440.0,"Angela Elwell Hunt, Tim Jonke",1989.0,The Tale of Three Trees: A Traditional Folktale,The Tale of Three Trees,en-US,4.52,13226,13393,340,90,186,1236,3034,8847,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8217,126066,126066,121421,30,785267239,9780785267230.0,"John Eldredge, Brent Curtis",1997.0,The Sacred Romance Drawing Closer To The Heart Of God,The Sacred Romance Drawing Closer To The Heart Of God,eng,4.0,9882,10477,277,262,617,2165,3211,4222,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8235,12475019,12475019,17459278,9,159448841X,9781594488410.0,"Anne Lamott, Sam Lamott",2012.0,,Some Assembly Required: A Journal of My Son's First Son,en-US,3.61,10547,10870,905,656,1122,2930,3241,2921,https://images.gr-assets.com/books/1325716296m/12475019.jpg,https://images.gr-assets.com/books/1325716296s/12475019.jpg,0
8238,7940589,7940589,11366179,24,670022209,9780670022200.0,Manning Marable,2011.0,Malcolm X: A Life of Reinvention,Malcolm X: A Life of Reinvention,eng,4.2,11448,11878,588,251,364,1757,3875,5631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8239,32349,32349,3289577,79,60723513,9780060723510.0,Marlo Morgan,1990.0,Mutant Message Down Under,Mutant Message Down Under,eng,3.79,9981,12423,1357,665,1069,2633,3940,4116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8271,13239822,13239822,18330291,41,802120202,9780802120200.0,G. Willow Wilson,2012.0,Alif the Unseen,Alif the Unseen,en-US,3.84,10982,12831,2258,258,793,3062,5407,3311,https://images.gr-assets.com/books/1325543155m/13239822.jpg,https://images.gr-assets.com/books/1325543155s/13239822.jpg,0
8283,138684,138684,1698960,13,670038318,9780670038310.0,C.J. Sansom,2006.0,Sovereign,"Sovereign (Matthew Shardlake, #3)",en-US,4.28,11071,14074,818,48,193,1728,5947,6158,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8294,7081,7081,18280036,14,765309416,9780765309420.0,John Scalzi,2006.0,The Android's Dream,The Android's Dream,en-US,3.97,11476,13653,1284,139,456,2947,6299,3812,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8296,7579,7579,720899,25,767901576,9780767901570.0,Lama Surya Das,1997.0,Awakening the Buddha Within : Tibetan Wisdom for the Western World,Awakening the Buddha Within: Tibetan Wisdom for the Western World,en-US,4.18,9912,10524,291,119,305,1788,3680,4632,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8308,1022866,1022866,1009030,38,882706306,9780882706310.0,"Nicky Cruz, Jamie Buckingham",1969.0,Run Baby Run,Run Baby Run,en-US,4.21,10697,11071,183,103,288,2018,3442,5220,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8310,78629,78629,75922,28,340863684,9780340863690.0,Richard Wurmbrand,1940.0,Tortured for Christ,Tortured for Christ N/E,en-US,4.34,9622,10292,389,102,275,1322,2910,5683,https://images.gr-assets.com/books/1419182359m/78629.jpg,https://images.gr-assets.com/books/1419182359s/78629.jpg,0
8312,30636,30636,2682328,52,6280943,9780006280940.0,C.S. Lewis,1947.0,Miracles: A Preliminary Study,Miracles,eng,4.08,10821,11594,456,194,490,2233,3992,4685,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8327,7116709,7116709,7377150,49,718155181,9780718155190.0,Paul  Hoffman,2010.0,The Left Hand of God,"The Left Hand of God (The Left Hand of God, #1)",en-GB,3.66,10638,13367,1089,458,1235,3704,5021,2949,https://images.gr-assets.com/books/1257742712m/7116709.jpg,https://images.gr-assets.com/books/1257742712s/7116709.jpg,0
8337,74406,74406,603433,50,141181362,9780141181360.0,Robertson Davies,1970.0,Fifth Business,Fifth Business,eng,4.04,11651,13578,827,265,712,2360,5062,5179,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8348,6944566,9498875,7178069,25,393062627,9780393062620.0,Brady Udall,2010.0,The Lonely Polygamist,The Lonely Polygamist,en-US,3.5,9773,13769,2499,584,1632,4142,5134,2277,https://images.gr-assets.com/books/1459640976m/6944566.jpg,https://images.gr-assets.com/books/1459640976s/6944566.jpg,0
8352,10108463,10108463,15005760,36,038553504X,9780385535040.0,Donald Ray Pollock,2011.0,The Devil All the Time,The Devil All the Time,eng,4.09,9620,11252,1703,175,465,1738,4643,4231,https://images.gr-assets.com/books/1320561517m/10108463.jpg,https://images.gr-assets.com/books/1320561517s/10108463.jpg,0
8366,112322,112322,1629732,42,449911608,9780449911600.0,Anne Tyler,1991.0,Saint Maybe,Saint Maybe,en-US,3.88,13134,13968,612,109,569,3804,5963,3523,https://images.gr-assets.com/books/1453274893m/112322.jpg,https://images.gr-assets.com/books/1453274893s/112322.jpg,0
8370,3700085,3700085,3743599,35,545054745,9780545054740.0,Francisco X. Stork,2008.0,Marcelo in the Real World,Marcelo in the Real World,eng,3.95,14651,15701,2487,331,821,3263,6213,5073,https://images.gr-assets.com/books/1328838330m/3700085.jpg,https://images.gr-assets.com/books/1328838330s/3700085.jpg,0
8375,2068,2068,1835,24,068482471X,9780684824710.0,Daniel C. Dennett,1995.0,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Darwin's Dangerous Idea: Evolution and the Meanings of Life,en-US,4.03,11090,11292,222,276,592,2164,3717,4543,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8401,179033,179033,172962,21,6473296,9780006473300.0,Stephen R. Donaldson,1977.0,"The Chronicles of Thomas Covenant, the Unbeliever","The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant the Unbeliever, #1-3)",eng,3.78,12122,12330,278,782,1067,2482,3783,4216,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8404,110763,110763,1167079,37,679724532,9780679724540.0,Elaine Pagels,1979.0,The Gnostic Gospels,The Gnostic Gospels,en-US,3.93,11216,11785,504,262,553,2676,4544,3750,https://images.gr-assets.com/books/1403187711m/110763.jpg,https://images.gr-assets.com/books/1403187711s/110763.jpg,0
8412,104737,104737,1039296,40,6514944,9780006514950.0,Laurie R. King,1995.0,A Monstrous Regiment of Women,"A Monstrous Regiment of Women (Mary Russell, #2)",eng,4.04,15363,18005,1397,112,561,3704,7788,5840,https://images.gr-assets.com/books/1334169424m/104737.jpg,https://images.gr-assets.com/books/1334169424s/104737.jpg,0
8413,40271,40271,1193303,38,312850530,9780312850530.0,Orson Scott Card,1995.0,Alvin Journeyman (Tales of Alvin Maker #4),"Alvin Journeyman (Tales of Alvin Maker, #4)",en-US,3.72,12663,13787,246,147,878,4537,5391,2834,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8416,35476,35476,3813941,59,803283857,9780803283860.0,"Black Elk, John G. Neihardt",1932.0,Black Elk Speaks,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,en-GB,4.13,8888,10942,514,114,407,2010,3837,4574,https://images.gr-assets.com/books/1328819916m/35476.jpg,https://images.gr-assets.com/books/1328819916s/35476.jpg,0
8437,10790276,10790276,15702554,14,1414358466,9781414358470.0,"Randy Alcorn, Alex Kendrick, Stephen Kendrick",2011.0,Courageous,Courageous,,4.53,9409,10136,363,65,141,878,2325,6727,https://images.gr-assets.com/books/1406505682m/10790276.jpg,https://images.gr-assets.com/books/1406505682s/10790276.jpg,0
8445,73906,73906,497654,46,038070613X,9780380706140.0,Stephen R. Lawhead,1987.0,Taliesin. Book I of the Pendragon Cycle,"Taliesin (The Pendragon Cycle, #1)",eng,3.98,12435,13534,513,206,714,2902,5017,4695,https://images.gr-assets.com/books/1170843303m/73906.jpg,https://images.gr-assets.com/books/1170843303s/73906.jpg,0
8448,92956,92956,4092,33,812532597,9780812532590.0,Orson Scott Card,1992.0,The Memory of Earth,"The Memory of Earth (Homecoming, #1)",eng,3.56,13107,13657,497,382,1352,4570,4874,2479,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8451,26661,26661,27340,35,805423516,9780805423520.0,Beth Moore,2000.0,Praying God's Word: Breaking Free From Spiritual Strongholds,Praying God's Word: Breaking Free From Spiritual Strongholds,,4.45,9530,10391,168,70,175,1128,2648,6370,https://images.gr-assets.com/books/1266101982m/26661.jpg,https://images.gr-assets.com/books/1266101982s/26661.jpg,0
